,0,1,2,3,4,5,6,7,8,9,10,11
2110,-2.547574,-1.2784907,0.9390836,-2.1648088,-0.29153344,-2.196602,-3.8818307,-4.087444,-4.6066766,-2.7248793,-3.2157261,-3.497843
2111,-4.3791666,-3.6962202,-0.41927773,8.782061,-1.5466089,-5.6639013,-2.4816654,-2.7800226,-3.2518008,-3.1161122,-2.8888388,-4.2873096
2112,-3.9770792,-3.3640459,-0.07311511,7.7309723,-1.1765414,-5.4305983,-2.1974607,-2.6764588,-3.0934641,-2.86835,-2.8288188,-3.9638743
2113,-2.9024138,-0.969136,5.6131673,-1.7155877,-2.1991885,-0.44228667,-3.1513164,-5.1875944,-3.8848948,-3.8106406,-4.8107734,-4.067278
2114,-4.3508925,-3.7290306,-0.43507138,8.709345,-1.4365851,-5.621064,-2.4330406,-2.7826803,-3.2568076,-3.0771842,-2.8681965,-4.2719736
2115,-2.6998205,-0.77575684,4.939924,-2.1992419,-1.9859266,-0.7267553,-3.1947265,-5.159215,-4.4417443,-3.6558926,-4.5735273,-3.8968723
2116,-2.8391995,-0.7132096,4.8584833,-2.1382835,-1.8618056,-0.77115333,-3.2436216,-5.0353966,-4.143213,-3.7447011,-4.7475214,-4.0892467
2117,-2.6390538,-0.67486084,3.3054714,-2.6564548,-1.1073834,-1.1647464,-3.186764,-4.8954506,-4.893902,-3.3266625,-4.0704565,-3.7620127
2118,-2.1352315,-0.90067863,2.5442584,-2.7411344,-1.4098657,-1.5561619,-3.5406206,-4.7882395,-5.513654,-3.0446754,-3.8742716,-3.3889108
2119,-2.3773084,-0.9265017,3.5199015,-2.8069224,-1.6246054,-1.0784056,-3.7519288,-4.905907,-4.687311,-3.2287276,-3.916932,-3.5469298
2120,-2.3958185,-1.296804,0.5520291,-2.278565,-0.9127555,-1.4428084,-3.8486865,-4.103062,-4.742493,-2.529844,-2.6464393,-3.2503395
2121,-2.506032,-0.9359435,3.1021566,-2.5400007,-1.3544838,-1.375196,-3.681614,-4.926075,-5.06576,-3.2528253,-3.9510171,-3.7083087
2122,-2.3540003,-1.0833039,1.550021,-2.8255892,-0.9494518,-1.6377486,-3.9669783,-4.4266872,-4.7264557,-2.7238035,-3.113771,-3.2870052
2123,-2.4443235,-0.93872386,3.5305216,-2.590795,-1.3664403,-1.2983139,-3.5366936,-5.045662,-5.144359,-3.2670584,-3.9082134,-3.6446486
2124,-2.0576074,5.6700583,-0.734747,-3.6082458,-2.8756285,-2.1428263,-2.1179004,-3.2133749,-5.138045,-3.0048652,-3.7277293,-2.7745512
2125,-1.6438067,-1.3176839,-1.3777379,-3.564854,-0.96425384,0.693748,-3.9381864,-3.360082,-4.0196033,-1.6988661,-1.5755447,-2.4339063
2126,-2.1886659,-1.1088842,1.3056709,-2.9324846,-1.2140387,-1.3876367,-3.8512843,-4.3894324,-4.970214,-2.6761713,-3.1715806,-3.1823251
2127,-4.034437,-3.3962054,-0.09357511,7.7032313,-1.1186075,-5.410958,-2.1792724,-2.7137606,-3.1000278,-2.8719964,-2.7897146,-4.0001116
2128,-2.7671852,-0.7665392,4.0040674,-2.2181284,-1.3455194,-0.9531552,-3.244458,-5.06878,-4.7483444,-3.518623,-4.231009,-3.903982
2129,-4.042215,-3.4836383,-0.27815112,7.8907456,-1.098964,-5.5500793,-2.2803352,-2.6993926,-3.2045343,-2.8472695,-2.7574685,-4.014371
2130,-2.4318738,-0.88307697,2.7238598,-2.5470304,-1.1775877,-2.0189676,-3.7019305,-4.5751877,-4.56506,-2.9752033,-3.5591211,-3.3608966
2131,-4.0024667,-3.211893,-0.06451507,7.677315,-1.1564314,-5.3936777,-2.1225922,-2.676284,-3.125898,-2.8828602,-2.8006713,-3.9623585
2132,-2.282922,-1.1394309,1.7408931,-2.6736002,-1.0165251,-1.8424559,-4.031332,-4.4391313,-4.774684,-2.7532673,-3.3084242,-3.3036728
2133,-2.7447808,-0.6904668,4.43872,-2.275648,-1.5710304,-0.92982227,-3.3863168,-4.845302,-3.8631077,-3.5715094,-4.4535003,-3.9480498
2134,-4.0062428,-3.4165413,-0.20342283,7.645348,-0.99967545,-5.48166,-2.2120442,-2.7014213,-3.175005,-2.8146784,-2.7336345,-3.9861293
2135,-2.2028518,-2.286331,-2.8707309,-3.171834,3.8481133,-0.8642824,-3.6033263,-2.5667202,-3.3011925,-1.076017,-0.7925207,-2.8922389
2136,-2.3768485,-1.0166764,2.4359667,-2.679985,-1.2972425,-1.4297005,-3.6323383,-4.784604,-5.2248855,-3.0280676,-3.6500597,-3.470158
2137,-1.9932609,-1.1458414,0.37404567,-2.9663222,-1.299129,-1.9225149,-4.085889,-4.2451167,-5.438122,-2.4958723,-2.9535205,-3.049144
2138,-2.093728,-1.6792961,-1.998398,-3.4761343,2.607149,-1.7259877,-3.8297622,-3.2428243,-4.611853,-1.5809455,-1.759409,-3.060217
2139,-2.6282327,-0.85939354,3.5072026,-2.289397,-1.734849,-1.0365407,-3.4414864,-4.910435,-4.7401834,-3.3801217,-4.0217466,-3.7360682
2140,-2.2447271,-0.8226121,2.6109889,-2.7691195,-1.3348646,-1.505224,-3.6040769,-4.5341215,-4.802657,-2.997249,-3.782892,-3.3609927
2141,-2.3468313,-0.79858774,2.0560477,-2.4643369,-1.568361,-1.8661118,-3.5710921,-4.490114,-5.050133,-3.01171,-3.726176,-3.4115937
2142,-2.5525465,-0.6232691,3.3233573,-2.5499477,-1.5512048,-1.4854441,-3.5984118,-4.3893194,-3.6955848,-3.2828054,-4.2382717,-3.6652186
2143,-2.1226602,-0.95284986,1.6003625,-2.9663727,-1.3787507,-1.7615919,-3.9605117,-4.422772,-5.1052,-2.7717044,-3.4138572,-3.1975951
2144,-2.1202314,4.762274,-0.56371933,-3.6437113,-2.0661125,-1.9863055,-2.26507,-3.2752469,-4.825441,-2.8901176,-3.5459192,-2.9065795
2145,-2.5805912,-0.8145774,4.8583384,-2.3857238,-2.0063815,-0.53034467,-3.2450202,-5.1669955,-4.5007343,-3.6127288,-4.568406,-3.848371
2146,-3.8367178,-3.5589437,-0.2134591,7.0751634,-0.5810365,-5.3046117,-2.291548,-2.6589875,-3.1380503,-2.6499093,-2.5755026,-3.9515193
2147,-2.7059665,-1.1005715,3.05577,-2.3341455,-1.5403757,-1.6497376,-3.978368,-4.2585607,-3.2345045,-3.2448902,-4.0465293,-3.790791
2148,-2.5491529,-0.95666736,3.2841928,-2.3169467,-1.3506999,-1.0518494,-3.327327,-4.858792,-4.9077353,-3.294672,-4.05091,-3.7097511
2149,-2.1030257,-1.148396,1.2122884,-2.9178076,-1.1178927,-1.6285785,-4.1172204,-4.192862,-4.5712094,-2.598848,-3.1487815,-3.1887758
2150,-2.6505034,-0.8365993,4.70035,-2.2227762,-1.9757371,-0.49549362,-3.2607257,-5.139281,-4.3967786,-3.5368285,-4.255749,-3.760389
2151,-1.795868,-1.4626225,0.45637354,-3.05622,-0.53772575,-2.1877427,-4.315046,-4.186412,-5.3619666,-2.2002146,-2.4601803,-2.8001213
2152,-2.369124,-2.1271608,-2.810037,-3.0945916,3.8723695,-1.467966,-3.7075527,-2.7003407,-3.6881306,-1.3209999,-1.240459,-3.2003999
2153,-3.3420937,-0.8970803,4.029535,-0.48923653,-1.7156962,-1.4599568,-2.726712,-4.798149,-4.141376,-3.7111125,-4.232025,-4.107404
2154,-2.7315288,-0.92184323,5.151442,-1.9663976,-2.040927,-0.6371693,-3.1801262,-5.1377726,-4.241975,-3.6757011,-4.598058,-3.9040427
2155,-3.0560436,-1.0386178,4.3214173,-1.9232341,-0.8637757,-0.9148444,-3.5268652,-5.0720835,-4.194316,-3.5962126,-4.2659082,-4.2039027
2156,-2.5219982,-1.9363308,-2.8919013,-2.9889512,4.406771,-0.65110165,-2.9943764,-2.5460758,-3.4437745,-1.3885556,-1.4349178,-3.3175344
2157,-2.5723908,-0.7980617,3.7290032,-2.3269942,-1.5443995,-1.2253046,-3.277851,-4.9614058,-4.9601183,-3.4307334,-4.2515984,-3.7365563
2158,-2.2494838,1.3225192,-0.10072805,-5.3756237,-2.2504678,-1.0344124,-6.3517356,-4.266575,-3.2368186,-1.8112208,0.02335926,-2.456861
2159,-2.1076736,5.448201,-0.42059326,-3.7001548,-2.7014458,-1.9151126,-2.24304,-3.0462441,-4.4766693,-3.0463698,-3.8836427,-2.9012873
2160,-2.3088975,-0.89868605,2.9816716,-2.5827277,-1.7430025,-1.1924175,-3.598688,-4.4885674,-4.257578,-3.090662,-3.8060536,-3.397226
2161,-4.0021887,-3.4425082,-0.1608651,7.778864,-1.237413,-5.398346,-2.2488325,-2.6672359,-3.0756128,-2.837627,-2.7257893,-3.947163
2162,-4.1741114,-3.5976996,-0.4223009,8.271385,-1.2132505,-5.4695287,-2.2947514,-2.6846566,-3.134741,-2.9331405,-2.794102,-4.107242
2163,-2.3833387,-0.7708914,2.903342,-2.9405253,-1.2681298,-1.3728945,-3.7892456,-4.576946,-4.2500677,-3.069327,-3.8350005,-3.5134552
2164,-2.3981948,-0.7231784,3.5482516,-2.6896267,-1.5656174,-1.1556933,-3.4700093,-4.9216504,-4.9974837,-3.34032,-4.1675496,-3.6903071
2165,-2.8220356,-0.73005444,3.5702908,-2.2405286,-0.84246147,-1.2325864,-3.428177,-4.882823,-4.4043026,-3.3995337,-4.0798,-3.9519465
2166,-2.1189609,-1.9887779,0.4365557,-2.935296,-0.41150656,-2.1027095,-4.796248,-4.3362947,-5.060413,-2.256814,-2.31336,-3.0463905
2167,-1.8326662,-2.1032777,0.0487372,-2.8944001,-0.47171932,-2.2798874,-4.8086896,-4.3356633,-5.5484514,-2.043787,-1.9214138,-2.7939034
2168,-2.6071293,-0.79663485,4.252589,-2.436958,-1.562152,-1.2575058,-3.429472,-4.98632,-4.483399,-3.4674642,-4.3022103,-3.783481
2169,-2.6348827,-0.6881998,3.9209576,-2.5339465,-1.3524786,-1.2042329,-3.4262118,-5.022682,-4.784895,-3.437542,-4.1392684,-3.7997985
2170,-4.116197,-3.6948483,-0.3034916,8.198816,-1.3004718,-5.511958,-2.3987422,-2.7318485,-3.241407,-2.8929174,-2.7202513,-4.051121
2171,-2.0357697,-1.0723778,0.39393094,-3.2489204,-0.5921042,-2.068952,-4.059315,-4.242494,-5.4394565,-2.399191,-2.7701774,-3.0093818
2172,-2.2760894,-1.8628597,-2.4932864,-3.2874055,3.3141928,-1.6891081,-3.812636,-3.0759954,-4.380396,-1.396914,-1.2583386,-3.0758145
2173,-2.1248465,-0.95193875,1.0575812,-2.8354514,-1.131545,-1.4448785,-3.665954,-4.3577085,-5.4338965,-2.6660004,-3.1793418,-3.1584582
2174,-2.3992538,-1.5839504,2.2194288,-2.0753129,-1.665278,-1.95639,-4.3719087,-4.441668,-4.2582803,-2.8463395,-3.0667892,-3.3295102
2175,-2.3866866,-1.7950913,-0.48558858,-2.9809067,2.0658453,-0.23162265,-3.4360662,-3.624781,-4.0023303,-1.8188883,-1.5352443,-3.205634
2176,-1.849911,-2.0704482,-1.6320165,-1.1501963,-1.8700727,-1.1557633,-5.333081,-0.055394884,4.550387,-1.039457,-1.0304017,-1.531491
2177,-3.1045985,-0.7359842,5.139475,-1.7442421,-1.421099,-1.111455,-3.2536547,-5.1573634,-4.003921,-3.7535038,-4.6432495,-4.1649013
2178,-4.130142,-3.6100442,-0.40696865,8.11853,-1.211739,-5.3689146,-2.2738826,-2.6911743,-3.1834118,-2.8598397,-2.6442788,-4.027402
2179,-2.6820004,-1.0965399,4.433342,-2.3778818,-1.5802873,-0.10666128,-3.3473973,-5.0189238,-3.966509,-3.3559182,-3.7917535,-3.749659
2180,-2.6826553,-0.83160675,4.693244,-2.3511922,-1.5576023,-0.7997137,-3.3726332,-5.135873,-4.407999,-3.5189261,-4.275784,-3.8248005
2181,-2.805348,-0.7853341,3.278225,-2.2777915,-0.8200607,-0.83080935,-3.36065,-4.8927994,-4.6318207,-3.3190682,-3.7566426,-3.9016647
2182,-2.3967414,-1.0598205,1.7846864,-2.71091,-1.37195,-2.2432008,-4.1867156,-4.1294317,-4.027291,-2.8382921,-3.463765,-3.3846853
2183,-2.8149981,-0.9387692,4.7254815,-2.174505,-1.7894225,-0.8106812,-3.5295029,-5.0243936,-3.9029782,-3.6145983,-4.3245406,-3.936454
2184,-1.9234673,-0.025772428,-0.45150375,-4.7990513,-1.766223,-1.0890198,-5.981332,-3.8707507,-3.240673,-1.5816225,-0.06430358,-2.298349
2185,-2.4976406,-1.0727124,1.9536257,-2.35262,-1.0424505,-1.3404229,-3.6600814,-4.3427796,-4.381432,-2.876868,-3.3431253,-3.4634717
2186,-2.5760694,-0.81081045,3.4876623,-2.551548,-1.4018023,-1.0612041,-3.4485142,-4.8494663,-4.6228476,-3.308495,-3.9850032,-3.6999948
2187,-2.2507303,-2.4089062,-3.2715194,-3.0539541,3.8519585,-1.0624686,-3.9157593,-2.8122072,-3.8819642,-0.96742535,-0.2924061,-2.8603005
2188,-2.5525715,-0.97068334,2.853221,-2.4748938,-1.4269288,-1.421316,-3.7754922,-4.568172,-4.0839763,-3.151664,-3.8702807,-3.6070166
2189,-2.65968,-0.9003366,4.800453,-2.191806,-1.8131983,-0.95748216,-3.342126,-5.1746087,-4.5451455,-3.618515,-4.4625015,-3.8876636
2190,-2.2049272,-0.93691057,2.2284734,-2.5969367,-1.4332147,-1.7478869,-3.7409902,-4.6670284,-5.2057724,-2.9442532,-3.6468275,-3.3585262
2191,-2.1526806,-1.0392665,1.5084565,-2.8799698,-1.5261974,-2.0852041,-4.191396,-4.3988757,-4.9215193,-2.7448769,-3.3196185,-3.2169604
2192,-1.9497899,-1.1723421,0.8066026,-3.1143134,-0.84062314,-1.9642606,-4.2036633,-3.9849784,-4.4734354,-2.3871284,-2.9424117,-2.9894063
2193,-4.299801,-3.6880107,-0.3747638,8.478673,-1.2670382,-5.469447,-2.3205314,-2.80287,-3.3282285,-3.0154161,-2.7744644,-4.2209063
2194,-2.7731042,-1.0120406,5.014687,-2.0283072,-2.0361497,-0.47176343,-3.26049,-5.195319,-4.2784314,-3.6834,-4.5049953,-3.9592621
2195,-2.4103584,-0.7447684,2.8207736,-2.7306345,-1.4701602,-0.8757394,-3.3251102,-4.768525,-4.914301,-3.109323,-3.762033,-3.4561837
2196,-3.8568592,-3.4281847,-0.24119131,7.400305,-1.0063471,-5.355249,-2.27672,-2.58844,-3.011262,-2.6941106,-2.6189966,-3.8473141
2197,-2.1089005,-1.1882694,1.9052147,-2.9041862,-1.4623352,-1.4989792,-3.950019,-4.784525,-5.6379614,-2.8492255,-3.4039106,-3.2625148
2198,-2.2530923,-0.8903201,0.15223211,-2.9038258,-1.323393,-1.9735433,-4.3257422,-3.7859738,-4.037694,-2.5303838,-3.056199,-3.180709
2199,-2.3999276,-0.83873564,2.7470372,-2.5736763,-1.5700651,-0.8784788,-3.2256355,-4.8133965,-5.2353005,-3.1365283,-3.7471802,-3.49201
2200,-2.8952575,-0.8445935,4.721075,-1.8828814,-1.9900613,-0.40099093,-3.0304623,-5.049714,-4.2440724,-3.7049391,-4.573634,-4.032991
2201,-2.3248572,5.6427774,-0.059913367,-3.2022293,-2.9979646,-2.0176475,-2.214646,-3.2326422,-4.584014,-3.2399447,-4.069611,-3.081974
2202,-1.7721711,-1.5921468,-0.17651458,-3.3993092,-0.40531185,-1.8772215,-4.3884363,-4.386229,-6.060706,-2.1198719,-2.298473,-2.84263
2203,-2.035958,-0.93034005,1.545827,-2.9512603,-1.493044,-1.648293,-3.7481477,-4.5462008,-5.5773687,-2.7457619,-3.2815983,-3.1024756
2204,-2.158122,-1.9902858,0.061767705,-2.1993465,-0.27328965,-2.2279742,-4.382647,-4.0579224,-4.93534,-2.1652172,-2.2529233,-3.0327537
2205,-1.8460617,-1.6820164,0.33293056,-3.1599886,-0.41235024,-2.227493,-4.5106936,-4.243379,-5.326748,-2.1821969,-2.4576383,-2.873965
2206,-2.110896,-1.0598079,2.0091019,-2.8356097,-1.1585875,-1.646544,-3.726612,-4.6306643,-5.3751073,-2.8184676,-3.4625344,-3.2355373
2207,-2.3647544,-0.91763985,3.2098532,-2.6472583,-1.7082394,-1.0763412,-3.7000678,-4.5343795,-4.0477915,-3.1184452,-3.8435144,-3.4658315
2208,-3.3174567,-2.2086208,-2.2361293,-2.042405,5.6968045,-0.51203364,-2.699415,-2.4782734,-2.3348887,-1.3977107,-0.692161,-3.5682926
2209,-2.4329033,-0.8869338,2.9365017,-2.6208463,-1.3062284,-0.9245998,-3.4537673,-4.621342,-4.529358,-3.1133606,-3.7775257,-3.5911188
2210,-3.980879,-3.4739954,-0.16179441,7.8142495,-1.1348271,-5.480038,-2.2673945,-2.6868503,-3.143289,-2.8389046,-2.8023975,-3.9635632
2211,-2.1252553,-0.88278335,0.9039826,-2.8240204,-1.1719949,-1.096178,-3.5611207,-4.0146127,-4.73374,-2.5644267,-2.973739,-3.1142237
2212,-2.2901764,4.0683036,-0.41333386,-3.6027544,-1.5577446,-2.0787795,-2.4154537,-3.3300664,-4.6060243,-2.9351819,-3.7413075,-3.1643825
2213,-1.990952,-2.0949433,0.67823535,-2.509508,-0.8631187,-1.9312786,-4.59075,-4.26092,-5.0159154,-2.222843,-2.0785131,-2.8541565
2214,-2.7517736,-0.85678333,2.297911,-1.581178,-0.74523884,-1.5610002,-3.0379064,-4.469279,-4.8158774,-3.133882,-3.7304168,-3.7536154
2215,-1.907978,-0.86018705,0.7595435,-3.145874,-1.2065948,-1.8759391,-3.9246318,-4.4529257,-5.800414,-2.570354,-3.165561,-3.0380747
2216,-1.882095,-1.173333,0.38167134,-3.2329361,-0.65387297,-1.598785,-3.935312,-4.290716,-5.830919,-2.4375906,-2.962032,-3.0780656
2217,-4.194297,-3.6226673,-0.35454997,8.318873,-1.2993476,-5.52944,-2.3384423,-2.7310143,-3.2093034,-2.9587224,-2.7933848,-4.126885
2218,-2.4622772,-0.6826951,2.09155,-2.6226697,-1.3712432,-1.4063461,-3.6148818,-4.603959,-4.9671025,-3.0602212,-3.7151043,-3.545612
2219,-2.5024312,-0.76904905,4.4056025,-2.363108,-1.8194019,-1.0925043,-3.2476876,-5.202969,-5.073404,-3.5450273,-4.3974376,-3.7700193
2220,-3.7801433,-3.5449328,-0.36837947,7.200421,-0.79670733,-5.200565,-2.3457801,-2.5194087,-2.9163728,-2.6045635,-2.5193722,-3.831191
2221,-2.640964,-0.841842,4.4719024,-2.3121014,-1.7322084,-0.9398826,-3.3557446,-5.1611094,-4.708244,-3.5915446,-4.478525,-3.879859
2222,-2.0338993,-1.3218068,1.3909018,-2.5863328,-1.5259854,-2.1316116,-4.6493874,-3.452978,-2.337203,-2.359844,-2.8854916,-2.8396435
2223,-2.3318155,-0.7522873,3.1790476,-2.8737068,-1.5602425,-1.067007,-3.4755132,-4.9386454,-5.2348113,-3.2108004,-3.8950036,-3.5060802
2224,-2.4049487,-0.6595819,1.6437665,-2.6132798,-1.177816,-1.9830996,-3.6255004,-4.4705467,-5.2535033,-2.965249,-3.6438324,-3.475363
2225,-1.8980197,-1.122135,-0.17251886,-3.4556067,-0.4750638,-2.2959378,-4.296221,-4.303923,-5.849451,-2.2866807,-2.6647828,-2.954932
2226,-2.48787,-1.0628178,2.7868495,-2.5769656,-1.2733195,-1.440648,-3.693259,-4.5906286,-4.3554196,-3.0293086,-3.584132,-3.4800236
2227,-2.05266,-1.4397649,0.7667044,-2.6978228,-0.95801556,-1.8635453,-4.054999,-4.2845726,-5.319585,-2.4184022,-2.63104,-2.978653
2228,-1.4624271,0.06853025,-1.8461927,1.3264277,-1.0362961,-0.4696911,5.3306518,-1.1689945,-5.7678213,-2.305884,-4.5286527,-2.547072
2229,-2.1319525,-0.8181632,1.1027366,-3.0584064,-1.2420634,-1.3012512,-3.7264304,-4.3249516,-5.148539,-2.7089095,-3.315867,-3.2377105
2230,-1.900895,-1.0983486,0.48599073,-2.9989586,-0.6766027,-1.7484275,-3.9120982,-4.013274,-5.0180645,-2.3129888,-2.7834456,-2.8734019
2231,-3.8196652,-3.1966608,-0.29279402,6.664533,-0.5871505,-5.1465526,-2.226008,-2.6045918,-3.0535905,-2.5850961,-2.421409,-3.863624
2232,-3.2380905,-2.2655146,-2.3542356,-2.715278,5.425043,-0.77624315,-3.211306,-3.0852685,-3.1701133,-1.4850622,-0.97968847,-3.73743
2233,-2.5499587,-0.7717334,4.218699,-2.5598612,-1.477426,-0.8534436,-3.3504372,-5.040201,-4.7417784,-3.4825275,-4.3121777,-3.8267884
2234,-2.3788302,-1.1827135,0.9429931,-2.3742208,-1.0755185,-1.7743458,-3.90183,-4.1686373,-4.592812,-2.626979,-2.9890738,-3.2616088
2235,-2.0505033,-1.6408957,0.4550433,-3.1805143,-0.46450606,-2.6044345,-4.812833,-4.3689513,-5.234584,-2.309299,-2.5167491,-3.058647
2236,-4.1155005,-3.6012616,-0.41201434,8.0814705,-1.1611036,-5.3115897,-2.2605596,-2.6693385,-3.1028152,-2.8651257,-2.6587331,-4.0423756
2237,-2.3365898,-0.64404225,2.3646088,-2.6696012,-1.146935,-1.8839976,-3.6485558,-4.555865,-4.718373,-2.961684,-3.6800935,-3.3748221
2238,-2.0044649,-1.7049149,-2.232855,-3.6257777,2.6553888,-1.586528,-3.926011,-3.214077,-4.6388493,-1.4533883,-1.5097954,-2.9885137
2239,-1.9353275,-1.2738343,0.44681954,-3.2578614,-0.84711826,-1.7508768,-4.1668653,-4.2153454,-5.1762614,-2.3138978,-2.636613,-2.9335902
2240,-2.524761,-1.1674683,2.3187919,-2.3050861,-1.1278359,-1.5062145,-3.8698308,-4.369171,-3.9878647,-2.94654,-3.5605605,-3.511734
2241,-2.241246,-0.9112237,1.4717901,-2.6503758,-1.4409992,-1.6048025,-3.682598,-4.496,-5.3792987,-2.799646,-3.308032,-3.2479873
2242,-2.6681285,-0.9177234,4.16159,-2.2540863,-1.5128953,-0.94775,-3.302714,-5.217372,-5.113308,-3.5748608,-4.385569,-3.93102
2243,-3.8564575,-2.4448166,-2.1588063,-2.0057154,6.4305677,-0.8901889,-2.9329145,-2.9608393,-2.4158454,-1.6256136,-0.851751,-4.131135
2244,-1.968028,-1.065309,-0.9105463,-1.951071,-2.212626,-1.4462291,-5.629079,-2.8166282,-2.242364,-1.0640147,1.8094552,-1.7843838
2245,-1.9357456,-1.9013468,0.38324648,-2.9259982,-0.64160585,-2.0710232,-4.6597505,-4.435311,-5.4871793,-2.2069035,-2.283569,-2.9101264
2246,-2.1083522,1.284732,-1.1905786,-3.048518,-0.36191306,-1.590547,-2.7205977,-3.1512816,-4.8428454,-2.4101124,-3.1094325,-2.9914584
2247,-2.8391154,-0.86779904,3.5971322,-2.0885372,-0.9065847,-0.8300003,-3.2531319,-4.877904,-4.4448004,-3.408676,-4.0472264,-3.9459832
2248,-2.520627,-0.8890535,4.8507156,-2.1825168,-1.976819,-0.93507516,-3.3256865,-5.145686,-4.6744323,-3.6123807,-4.554972,-3.8182657
2249,-1.4091746,-1.6486512,-2.8709671,-3.5611384,0.61890626,-0.57716316,-4.623772,-2.2708023,-2.4376855,-0.71650076,0.32814354,-1.819259
2250,-2.3334243,4.8566113,-0.382753,-3.6601396,-2.024248,-2.0716972,-2.4281914,-3.1711156,-4.338525,-3.0342124,-3.72376,-3.1180549
2251,-1.535785,0.277963,-1.038385,-0.41362527,-0.71641856,-0.598108,3.1926596,-2.177726,-5.653077,-2.263374,-3.8670552,-2.5118656
2252,-2.4561002,-0.77497214,4.152272,-2.4486547,-1.6558374,-1.265838,-3.4718287,-4.986692,-4.6364937,-3.4079375,-4.2256618,-3.6990967
2253,-2.4155102,-0.77544534,3.226184,-2.7008934,-1.5901961,-1.3865429,-3.6323533,-4.9407063,-5.0658326,-3.2265131,-3.9253318,-3.5625618
2254,-2.030449,-1.1552547,1.23659,-2.9383662,-0.8487165,-1.8066306,-4.0150433,-4.2369986,-4.6995068,-2.4724536,-2.9489055,-2.9981248
2255,-4.334861,-3.802009,-0.58899236,8.643746,-1.2859776,-5.3933434,-2.3480878,-2.7367656,-3.205985,-3.0009673,-2.7325025,-4.2316966
2256,-2.9826424,1.297194,0.55806,-2.1411517,0.20028114,-2.6254776,-3.096888,-3.9022534,-4.47608,-2.968359,-3.3865736,-3.726496
2257,-0.39044377,-1.8475715,-4.5946164,-4.9555845,-1.821014,5.611038,-3.9161127,-1.9287487,-2.6607149,-0.12451094,1.434933,-0.8714669
2258,-1.8069761,0.27363697,-1.2144156,-0.3719852,-0.15122107,-0.6830948,3.109801,-2.1385305,-5.364184,-2.3134446,-3.9957275,-2.7023683
2259,-2.9111183,-1.0094038,5.3910627,-1.811288,-2.1878822,-0.41284424,-3.1767082,-5.2845397,-4.0946465,-3.7757638,-4.597246,-4.033652
2260,-3.3188822,0.57646435,3.116286,-1.5908947,-0.7669957,-2.3554478,-3.5728605,-3.7369678,-2.0219672,-3.4254372,-4.026453,-4.0456324
2261,-2.5345116,-0.97393847,2.9664683,-2.5062857,-1.185602,-1.519925,-3.774496,-4.5666213,-4.243012,-3.1273897,-3.8365474,-3.6104012
2262,-2.1403043,-0.9720098,0.9504522,-2.9424949,-0.9487681,-1.8189212,-4.060998,-4.467419,-5.4982395,-2.6879196,-3.2320325,-3.2914011
2263,-2.3865316,-0.73337483,2.3150146,-2.3595376,-1.5012221,-1.6482483,-3.403089,-4.6239285,-5.2237983,-3.1353345,-3.9722297,-3.5588844
2264,-4.2067313,-3.5334635,-0.43844858,8.241436,-0.9992063,-5.3896484,-2.1414235,-2.7108974,-3.1966403,-2.9507492,-2.8203793,-4.161081
2265,-1.7865933,-1.30422,-0.091020904,-3.302034,-0.9022863,-2.092359,-4.3703885,-4.0086994,-5.324613,-2.2721853,-2.8123484,-2.9221892
2266,-1.9702629,-1.0745786,1.7861909,-3.0603945,-1.6481549,0.36741114,-3.6096873,-4.273944,-4.346702,-2.6115718,-2.9243321,-3.054837
2267,-2.4917524,-0.8455105,2.362768,-2.639087,-1.0659254,-0.9406566,-3.517871,-4.351945,-4.19133,-2.9722612,-3.576385,-3.4923735
2268,-4.2987404,-3.6300728,-0.40761286,8.47444,-1.2222903,-5.4797482,-2.2692251,-2.7759137,-3.269397,-3.027877,-2.8356085,-4.2304983
2269,-2.517545,-1.0732348,2.40155,-2.6014001,-1.0962166,-1.6816692,-3.9048905,-4.475488,-4.24674,-2.9660404,-3.5168748,-3.4914527
2270,-2.1171806,1.6973834,-0.2796853,-3.2479568,-1.337389,-1.812318,-3.0909004,-3.5153358,-4.6590657,-2.5893114,-3.0877945,-2.9632201
2271,-2.651563,-0.70559937,3.3582492,-2.1936636,-1.4763002,-1.4603763,-3.3859437,-4.6238394,-4.3304615,-3.3427386,-4.1802735,-3.741172
2272,-2.1963987,4.337044,-0.5113678,-3.5369446,-1.5197533,-1.9694456,-2.1565182,-3.349036,-4.8802347,-2.8774967,-3.591178,-3.0766373
2273,-2.280299,4.335973,0.4303651,-3.4590251,-2.2775111,-2.1979837,-2.4408278,-3.635975,-4.849821,-3.1364338,-3.875314,-3.0328279
2274,-3.8047676,-3.750564,-0.3005196,7.423125,-1.0346622,-5.506058,-2.6092718,-2.6109993,-3.1091883,-2.619837,-2.492217,-3.856125
2275,-2.4860609,0.93263555,-0.7103361,-2.8316822,-0.7607455,-2.1632059,-3.3875012,-3.106095,-3.6871767,-2.5643241,-3.0643914,-3.2826638
2276,-2.1525931,-1.6943878,-2.8982275,-3.4242096,3.6698923,-1.1685979,-3.3291874,-2.805715,-4.266496,-1.3348365,-1.4818072,-3.0795913
2277,-2.2168117,-1.3190938,0.7975618,-2.491372,-1.1144205,-1.6041596,-3.8939364,-4.139889,-4.8564773,-2.538309,-2.8783896,-3.1001666
