,0,1,2,3,4,5,6,7,8,9,10,11,12
693,-3.0158868,-3.936934,-4.3790417,-1.9010756,6.1944118,-1.6244568,-2.2817967,-1.7401465,-3.955008,-4.7510133,-4.81293,-3.6070518,-3.977772
694,-2.1038485,-2.8533897,-2.8871124,-1.6035843,2.807129,-1.6978788,-0.052128613,-1.0436896,-2.8924463,-3.321516,-3.5659227,-2.4165275,-2.4563484
695,-3.219818,-3.0935037,-3.9860172,-0.6083544,3.530168,3.215363,-2.679381,-1.6473154,-1.0851789,-4.26517,-4.925513,-2.9600203,-3.2382138
696,-2.7313912,-3.2765822,-3.5280178,-0.11551997,3.668068,-0.6003344,-1.1694891,-1.0817746,-3.061729,-3.8936796,-3.7952862,-2.465384,-2.9656816
697,-2.960928,-3.9715672,-4.159207,-1.5527805,5.78864,-1.8416868,-2.1850014,-1.2197104,-4.136356,-5.0629687,-5.376631,-3.7928402,-3.911793
698,-3.291595,-4.267435,-4.7750554,-1.2798358,6.67675,-1.1532782,-2.2174087,-1.7213166,-4.129659,-5.185259,-5.1408935,-4.102614,-4.2336583
699,-3.2446392,-4.2848663,-4.8769894,-1.4179693,6.847823,-1.1477991,-2.0361466,-1.917918,-4.235905,-5.2345624,-5.1291986,-4.051351,-4.289156
700,-3.0739446,-4.069585,-4.4835443,-1.8855652,6.534256,-1.5483636,-2.144451,-1.8787411,-4.206055,-4.997222,-5.221255,-3.9311893,-4.0695596
701,-2.98246,-4.0053835,-4.062335,-1.7507845,5.922896,-2.0283844,-2.0332067,-1.1738464,-4.2951236,-5.0603275,-5.342603,-3.7445905,-3.876107
702,-3.430722,-3.8472736,-4.414644,0.0017200983,5.569965,-0.35438433,-2.4838953,-1.4763243,-3.0938647,-4.9659276,-4.796,-3.6772964,-3.922198
703,-3.2038593,-4.087964,-4.4988537,-1.3262647,6.088324,-1.3050531,-2.0482876,-1.500011,-4.092473,-5.121744,-5.228346,-3.8070204,-4.0437217
704,-3.011935,-4.0150185,-4.5480824,-1.9607058,6.652104,-1.6404965,-2.099506,-2.0704503,-4.289528,-4.9284916,-5.065189,-3.9603333,-4.1082664
705,-3.3359067,-4.1333656,-4.846884,-1.146799,6.592193,-0.5295074,-1.8450341,-2.0969222,-3.7170794,-5.032105,-5.013968,-4.156014,-4.1723347
706,-3.020574,-3.9400969,-4.3661714,-1.7491198,6.181481,-1.6707137,-2.220829,-1.8691779,-4.1972275,-4.8646326,-5.0290384,-3.6733696,-3.9940667
707,-3.2834191,-4.2657437,-4.8075223,-1.4509355,6.810329,-1.280263,-2.2379043,-1.5896784,-4.201739,-5.140921,-5.1043687,-3.9713802,-4.244078
708,-2.3928137,-2.8279262,-3.4129102,-1.8631656,3.977058,-0.88599265,-0.64946604,-1.8250417,-2.1051252,-3.3632472,-3.504334,-2.9874864,-2.8224459
709,-2.8091273,-3.825036,-4.148376,-2.090133,5.128549,-1.723543,-1.2212741,-1.9636757,-4.1332254,-4.6934853,-4.8061795,-3.530114,-3.659028
710,-3.0849328,-4.040201,-4.395003,-1.8422129,6.220859,-1.7147511,-2.0997422,-1.5712323,-4.186583,-4.9218893,-4.9903917,-3.6175892,-4.002655
711,-2.9196014,-3.7523491,-4.2972417,-1.3125364,5.6961102,-1.1682299,-1.4943646,-1.9315381,-3.6062708,-4.267881,-3.695728,-3.6602747,-3.6569052
712,-3.3248315,-4.340333,-5.0001035,-1.3487691,7.1096616,-1.0127484,-2.1094556,-2.1826284,-4.139081,-5.223559,-5.1252713,-4.3263416,-4.3702145
713,-3.177685,-4.048244,-4.42882,-1.0966164,6.242626,-1.3625942,-2.1170592,-1.5379459,-3.6917226,-4.990356,-5.042593,-3.7866788,-4.00534
714,-2.7270446,-3.8308852,-3.9853597,-1.9358029,5.204567,-2.0432875,-1.7598569,-1.2649509,-3.988545,-4.7853155,-5.51821,-3.661705,-3.694279
715,-3.1716812,-4.1311293,-4.756409,-1.601589,6.7818527,-1.20716,-2.1070638,-2.08239,-4.1250057,-4.9885373,-5.031433,-4.084581,-4.1831703
716,-3.3433297,-4.2873263,-4.9381447,-1.3988506,6.8843827,-0.89431185,-2.1439345,-2.025571,-4.1332335,-5.1521063,-5.0946264,-4.042415,-4.305756
717,-3.2080474,-4.213748,-4.566712,-1.4655069,6.470911,-1.3852679,-2.2522497,-1.4560688,-4.246007,-5.21874,-5.278952,-3.93493,-4.1443496
718,-2.4027028,-3.3944738,-3.5167637,-1.4241244,3.5416324,-1.6204287,-1.2121141,-1.9705136,-3.8560479,-4.6628284,-5.0230923,-3.5862653,-3.2268202
719,-3.2124162,-4.2217054,-4.5962014,-1.2996176,6.4805923,-1.4358008,-2.3104365,-1.7056228,-4.2455206,-5.28926,-5.3588085,-4.1372027,-4.2073364
720,-2.8353846,-3.8540103,-4.4924865,-1.3034486,5.5971885,-0.1305303,-1.931585,-3.000498,-3.7429235,-4.828212,-4.565975,-4.057532,-3.8547125
721,-3.2343764,-4.305266,-4.74346,-1.5674896,6.754862,-1.491634,-2.1879044,-1.5759698,-4.238269,-5.133421,-5.1149607,-4.0249577,-4.2270584
722,-2.8183715,-3.855512,-4.2661376,-1.8201982,5.5829873,-1.6975188,-1.5088196,-2.078515,-4.2248154,-4.8317904,-5.036321,-3.6642132,-3.818435
723,-3.2094212,-4.104956,-4.5578647,-1.3432909,6.366637,-1.2087668,-2.0971181,-1.7485533,-4.0889883,-5.0982356,-5.169458,-3.96456,-4.086408
724,-2.510347,-3.1580577,-3.4308634,-1.687382,4.1440816,-1.5317535,-1.447804,-1.5153264,-3.300151,-3.5254009,-2.9876523,-2.2963333,-3.0313027
725,-3.1721888,-4.2253556,-4.5694075,-1.730253,6.5185304,-1.658632,-2.0117965,-1.6597486,-4.3839645,-5.1282907,-5.2125254,-3.7679949,-4.1261177
726,-3.18801,-4.228946,-4.950069,-1.415248,6.803761,-0.62827986,-1.5923396,-2.3319857,-3.8454711,-5.0367904,-5.1796103,-4.4419737,-4.2010384
727,-3.0219796,-3.852338,-4.1419163,-1.826495,5.358479,-1.8523648,-1.4681677,-1.7240388,-4.0597334,-4.667748,-4.8718524,-3.4351282,-3.7079828
728,-3.1576793,-4.1874647,-4.4853425,-1.6606857,6.344454,-1.575249,-2.0492852,-1.4752299,-4.2778826,-5.090161,-5.197876,-3.7767756,-4.0615253
729,-3.0546007,-4.0691705,-4.402362,-1.3500303,6.0190153,-1.478482,-2.298963,-1.5808176,-4.152554,-5.2392073,-5.611643,-4.1339054,-4.052994
730,-2.2206664,-2.2516546,-2.5683975,-2.3867803,2.4841814,-1.6175947,-1.2267057,-0.11932421,-0.96719915,-3.0731432,-3.9426498,-2.2438583,-2.4215806
731,-2.5543246,-3.1589243,-3.4069314,-1.2777063,3.838145,-0.9839832,-0.9336217,-1.0021601,-3.0423281,-3.6476297,-3.461862,-2.4753509,-2.899706
732,-3.3327394,-4.263797,-4.911348,-1.1765349,6.835159,-0.868629,-1.8683546,-2.1885152,-4.0514817,-5.183348,-5.149316,-4.214977,-4.26037
733,-3.2199566,-4.2412257,-4.7375245,-1.7600106,6.918631,-1.3006802,-2.2202184,-1.7823461,-4.191076,-5.1764994,-5.2014065,-4.1480455,-4.253092
734,-3.221937,-4.273115,-4.6496906,-1.7685033,6.641523,-1.5194869,-1.796466,-1.7270739,-4.345316,-5.2132897,-5.289901,-3.9339547,-4.1637125
735,-3.2942755,-4.3123965,-4.799511,-1.4307489,6.6287885,-1.3527423,-1.9462184,-1.8451926,-4.2760067,-5.1520166,-5.003889,-3.8834875,-4.214763
736,-3.2668824,-4.272242,-4.8429437,-1.0854087,6.6666107,-1.0054729,-2.1200418,-2.0434608,-4.1858497,-5.1492395,-4.972953,-3.9048886,-4.240145
737,-3.3373759,-4.206221,-4.8836226,-1.4559376,6.973511,-0.5985371,-2.173905,-2.1621926,-3.9817886,-5.137732,-5.120465,-4.243908,-4.2946334
738,-3.393628,-3.940318,-4.5973,-0.20163755,5.9699044,-0.47058958,-2.3666205,-1.7767376,-3.290049,-4.9423766,-4.7811294,-3.8099465,-3.9979322
739,-3.1695225,-4.035223,-4.8432326,-1.3955183,6.6519756,-0.5959899,-2.4252546,-2.190194,-3.835998,-4.888722,-4.830836,-3.955334,-4.2296295
740,-3.041585,-3.8162727,-3.9132783,-1.8327771,5.542284,-1.8561698,-2.1518576,-1.0219958,-4.095261,-4.7280555,-4.9093676,-2.3764355,-3.7738073
741,-3.337909,-4.334848,-5.057948,-1.5297397,6.9107842,-0.5129597,-2.107339,-2.2512128,-4.089307,-5.17998,-5.03846,-4.2781253,-4.332528
742,-3.1846642,-4.23636,-4.5196953,-1.613318,6.523729,-1.5561445,-2.0504122,-1.4908062,-4.2544394,-5.187211,-5.3121557,-4.0113316,-4.1119146
743,-2.9748275,-3.9078112,-4.5488157,-2.0176616,6.639244,-1.630057,-1.8081915,-2.4409857,-4.1362367,-4.7738547,-4.8508396,-4.1574745,-4.03979
744,-2.9922383,-3.9821289,-4.102905,-1.7903668,5.5618196,-1.9863641,-1.73989,-1.171326,-4.125551,-4.9466567,-5.379493,-3.6228383,-3.800992
745,-3.2692482,-4.3079143,-4.717206,-1.501892,6.6443753,-1.4265655,-2.231204,-1.5705832,-4.2957225,-5.199089,-5.1702228,-3.892002,-4.212785
746,-2.7116778,-3.7245867,-3.9524763,-1.9303005,5.1983414,-2.3670473,-1.8148867,-1.5774192,-4.1939793,-4.7274127,-5.1428123,-3.4269962,-3.70813
747,-3.2728791,-4.3164287,-4.604768,-1.884643,6.592407,-1.6216515,-2.0641668,-1.347559,-4.358762,-5.2212687,-5.34172,-3.7710469,-4.169022
748,-3.2885046,-4.2264934,-4.451781,-1.6957858,6.189094,-1.5696576,-1.8513153,-1.3839109,-4.2661986,-5.137877,-5.200779,-3.6544726,-4.01495
749,-3.1042864,-3.5962784,-4.033267,1.767941,4.602022,-0.7609361,-1.8938941,-2.1005511,-3.3987474,-4.3904467,-4.3282037,-2.935346,-3.485193
750,-3.2571354,-4.055213,-4.527494,-1.3766968,6.2783613,-1.1305006,-2.1390405,-1.7161543,-3.8537838,-5.0485735,-5.0303636,-3.865048,-4.060406
751,-3.015444,-3.2575326,-3.5667076,1.7584695,3.5615108,-0.963396,-1.8155392,-1.9395182,-3.1644394,-4.1580963,-4.1029344,-2.3569596,-3.1823387
752,-3.0783339,-3.3893232,-3.5761647,2.1422513,3.4663148,-1.1114542,-1.7790332,-1.6609011,-3.3210518,-4.28996,-4.250497,-2.2630835,-3.1903653
753,-3.2728255,-4.320568,-4.943882,-1.6230865,7.1735597,-1.0883286,-2.5203373,-1.888625,-4.2471304,-5.2824545,-5.286836,-4.2706037,-4.403806
754,-3.190813,-4.2117777,-4.6168013,-1.7335168,6.61859,-1.45872,-1.9752455,-1.6530198,-4.2218065,-5.0697803,-5.060315,-3.9527287,-4.1155047
755,-2.9869885,-4.010244,-4.4404416,-1.7497686,6.1057873,-1.6629883,-1.8122287,-1.7824723,-4.152814,-4.8363223,-5.0291705,-3.770269,-3.9527378
756,-3.1889036,-4.291983,-4.541611,-1.6001606,6.340798,-1.6265517,-1.8911716,-1.3651457,-4.3360543,-5.2119136,-5.373467,-3.8224971,-4.0923176
757,-3.0422049,-4.013998,-4.593729,-1.27038,5.418322,0.22419675,-1.8612697,-1.8925993,-3.6703913,-5.119958,-4.956162,-4.001805,-3.8957515
758,-3.1130672,-3.6609132,-4.145508,0.080690295,5.074013,-0.54185534,-1.5340576,-2.0751941,-3.4770288,-4.524961,-4.5432053,-3.256438,-3.5564218
759,-3.266397,-4.269113,-4.841174,-1.6148864,7.013728,-1.1556731,-2.2751858,-1.839547,-4.247666,-5.2335196,-5.2595105,-4.1539035,-4.3089485
760,-2.3765793,-2.5199065,-3.0163233,-1.6478884,2.940312,0.3004619,-1.008764,-1.2570305,-1.4585592,-3.2867892,-3.562124,-2.386265,-2.5131664
761,-3.1460867,-3.8818495,-4.4045267,-0.9467303,5.072602,-0.5673329,-1.7619286,-1.8412889,-3.3961022,-4.7381706,-4.815879,-3.6880152,-3.7668924
762,-3.1530266,-4.084972,-4.530941,-1.6223766,6.294177,-1.4199183,-2.1102548,-1.8408815,-4.2524967,-5.0217123,-5.0357523,-3.7031896,-4.0804234
763,-3.1666262,-3.9144661,-4.5189476,-1.0347943,6.286481,-0.5752279,-1.8738877,-1.917025,-3.6648476,-4.852742,-4.931045,-3.905768,-3.9736185
764,-3.2639728,-4.359785,-4.752845,-1.7528526,6.8229733,-1.5409242,-2.1580377,-1.6483132,-4.3698745,-5.2822146,-5.305884,-4.004526,-4.2724423
765,-3.1365268,-4.195519,-4.521599,-1.5912247,6.361483,-1.6729095,-2.0400414,-1.5692158,-4.306358,-5.080492,-5.1202617,-3.8436604,-4.073235
766,-3.1986418,-3.232965,-4.127901,-0.58713084,3.652142,3.6027565,-2.3920906,-1.635151,-1.4283233,-4.4914284,-5.1175237,-3.0805566,-3.2420318
767,-3.2573698,-4.3603992,-4.804796,-1.5701658,6.8188963,-1.4292443,-2.2391446,-1.6983365,-4.3968296,-5.271959,-5.2345533,-3.9731135,-4.2901983
768,-3.3249724,-4.084449,-4.8056607,-1.143085,6.3617797,-0.08743949,-2.220472,-1.9449812,-3.6367757,-5.0264206,-5.311161,-4.072525,-4.118421
769,-3.2691016,-4.3107095,-4.5625935,-1.5633401,6.038941,-1.8322978,-1.5416694,-1.2824106,-4.3089466,-5.129891,-5.1281123,-3.5923624,-4.0522423
770,-3.195231,-4.2848225,-4.651293,-1.570053,6.512578,-1.5319775,-1.878956,-1.6359462,-4.337319,-5.159641,-5.1456747,-3.8463435,-4.1430907
771,-2.9863188,-4.0937557,-4.3810153,-1.7179402,6.497804,-1.759575,-1.3543438,-1.6783454,-4.150429,-4.995159,-5.1882076,-4.18043,-3.9394948
772,-2.1627731,-3.1140003,-3.7456665,-2.8820171,5.8564787,-2.5161772,-1.7784206,-3.2103457,-4.124555,-4.046129,-4.5104017,-3.7286863,-3.5955195
773,-2.999772,-4.128286,-4.622723,-1.7011493,6.3758106,-0.6254846,-1.5188112,-2.4644244,-4.1894474,-5.1470256,-5.039135,-4.37693,-4.042935
774,-3.25211,-4.1475835,-4.8129797,-1.3038276,6.2931914,-0.032131996,-1.8207532,-2.3064837,-3.77222,-5.165812,-5.13341,-4.403123,-4.1205544
775,-3.3093767,-4.362548,-4.9637976,-1.4020355,7.099803,-0.7038288,-1.9779464,-2.6358132,-4.206682,-5.2922525,-5.2232513,-4.5304813,-4.3544507
776,-3.5165443,-4.2655888,-5.001763,-1.1780689,6.927298,-0.46503472,-2.4663992,-2.0333602,-3.9324622,-5.2718706,-5.221174,-4.2739396,-4.387032
777,-3.3733363,-4.3041515,-5.045763,-1.513038,7.149017,-0.58516806,-2.2695663,-2.2989538,-4.064066,-5.2042065,-5.170155,-4.3189116,-4.3988204
778,-3.5072207,-4.140828,-4.679919,0.04483437,5.996971,-0.10403075,-2.4148505,-2.1126587,-3.7939076,-5.2926617,-5.0280514,-3.9353747,-4.14105
779,-2.921983,-3.9763124,-4.184129,-1.955393,5.38736,-1.85608,-1.6267691,-1.3962681,-4.086146,-4.8641467,-5.248683,-3.6356173,-3.7923386
780,-3.2368643,-4.3241444,-4.7073145,-1.4398834,6.5761566,-1.4826088,-2.1237032,-1.6494322,-4.304535,-5.1613326,-5.0855365,-3.8812394,-4.180968
781,-3.2511582,-4.1922417,-4.522757,-1.4536874,6.10418,-1.3928913,-2.2230728,-1.2389877,-4.148235,-5.086603,-4.991267,-3.5312254,-4.0735917
782,-3.3202884,-3.7094376,-4.439908,-0.47917464,4.9459896,0.7062544,-2.713552,-1.7795886,-2.6481438,-4.811934,-5.0425096,-3.523752,-3.8642797
783,-3.1528957,-4.0186872,-4.5812984,-1.3280841,6.0728846,-0.56271726,-1.7002046,-1.7631068,-3.8083732,-5.062372,-5.155655,-3.9489655,-3.968335
784,-3.0909238,-3.4867446,-3.828088,2.0327764,4.068604,-1.046388,-1.9876592,-1.7583656,-3.3648133,-4.292119,-4.232896,-2.5352137,-3.3572881
785,-3.1539915,-4.162999,-4.5170064,-1.3458306,6.3025894,-1.4770687,-1.9395784,-1.5953603,-4.2139316,-5.0671663,-5.0493684,-3.910353,-4.0435834
786,-3.2978673,-4.3339515,-4.6436787,-1.5170668,6.4323416,-1.6193779,-1.9806836,-1.443318,-4.3805823,-5.2700386,-5.196459,-3.7694566,-4.177023
787,-3.288162,-4.243087,-4.712083,-1.2145282,6.5028296,-1.2423993,-2.1167314,-1.6386225,-4.1831474,-5.2118354,-5.1078043,-4.009816,-4.1855774
788,-2.8317306,-3.7521162,-3.880483,-2.0734673,5.566275,-2.1430733,-1.8494744,-1.4490412,-4.1207585,-4.7187486,-5.0706186,-3.3869958,-3.6997597
789,-3.2005277,-4.0317545,-4.4323325,-1.0635945,6.142391,-1.2959948,-2.0470788,-1.5016663,-3.6153162,-5.0093594,-5.0178165,-3.6975546,-3.986637
790,-2.4596176,-3.100384,-3.2054856,-0.8383726,3.1361454,-1.0906327,-1.1219788,-0.5453473,-2.9348748,-3.707161,-3.8950648,-2.350524,-2.7747288
791,-3.2545302,-4.213038,-4.772048,-1.7304562,6.738765,-1.3862636,-2.111313,-1.9678172,-4.185047,-5.052685,-4.9281406,-3.978332,-4.2208624
792,-2.8169823,-3.800999,-4.0918775,-1.6226176,5.2058187,-1.5844339,-1.5798892,-1.7274628,-4.115133,-4.854239,-5.13579,-3.4754612,-3.703981
793,-2.9084597,-3.4949055,-3.8779206,0.3628263,4.1223874,-0.87192273,-1.4989998,-0.9950954,-3.1978116,-3.975462,-3.798969,-2.7607608,-3.215524
794,-3.1413758,-4.090805,-4.4966726,-1.2633171,6.342466,-1.3256216,-2.2237706,-1.686523,-4.162568,-5.151699,-5.2229686,-3.9723241,-4.0792255
795,-2.679127,-3.666237,-3.88426,-1.9929942,4.390623,-1.9868747,-1.076824,-1.8631289,-4.0662346,-4.5265865,-4.88176,-3.1482153,-3.4537146
796,-3.143588,-4.1222844,-4.4945855,-1.3746167,6.331382,-1.3269067,-2.11815,-1.3355967,-4.140813,-5.1191382,-5.267896,-3.8948498,-4.0581064
797,-3.050002,-3.930372,-4.3687167,-1.2622972,5.7658615,-1.3407161,-1.8474259,-1.7241455,-3.93014,-4.8805027,-5.0995264,-3.8277323,-3.8813906
798,-3.1533167,-4.210334,-4.4776416,-1.5877099,6.319631,-1.637129,-2.0487206,-1.4809954,-4.312727,-5.211673,-5.3402596,-3.8607764,-4.0942526
799,-3.0093153,-4.093063,-4.18766,-1.7026877,5.983154,-1.9577767,-1.6873041,-1.331889,-4.2345705,-5.029339,-5.214779,-3.584073,-3.8854463
800,-2.7061534,-3.5902176,-3.7617474,-1.8626438,4.6454763,-2.077114,-1.7381835,-1.2647232,-3.8297677,-4.5226803,-5.023638,-3.155648,-3.510736
801,-3.2407634,-4.1273494,-4.72673,-1.5025588,6.68993,-0.9192793,-2.1875167,-1.7000647,-4.052648,-5.051113,-5.079066,-3.8494086,-4.149832
802,-3.086923,-4.1091747,-4.4540186,-1.835857,6.2929587,-1.8006635,-1.8392146,-1.6832905,-4.32793,-4.9639983,-5.064265,-3.6186008,-4.019375
803,-3.2065406,-4.2545085,-4.5837474,-1.5727868,6.4838276,-1.501913,-2.0013058,-1.5235451,-4.261431,-5.15128,-5.2151933,-3.9211793,-4.105249
804,-2.4456558,-3.1860118,-3.4773023,-1.1351813,3.4474273,-0.7399281,-1.0130248,-1.0425476,-2.8979976,-3.5908136,-3.3029397,-2.5682745,-2.8524063
805,-3.0860727,-4.105362,-4.4688797,-1.7359368,5.828105,-1.472722,-1.8417863,-1.6756821,-4.137985,-4.9886675,-5.1880445,-3.6300662,-3.978844
806,-3.277394,-4.2544756,-4.600892,-1.4774485,6.323595,-1.3359818,-1.8738457,-1.5096565,-4.142594,-5.1989217,-5.3074837,-3.9666862,-4.0988355
807,-2.8895755,-3.5814419,-3.9856186,0.3562675,4.674185,-0.88785756,-1.0313555,-1.6851844,-3.3070016,-4.1161375,-3.8728933,-3.0174162,-3.300225
808,-3.141385,-4.228222,-4.736748,-1.5444574,6.8792667,-1.3355716,-2.1717038,-1.8351545,-4.2778993,-5.189181,-5.247976,-4.1112084,-4.2302876
809,-2.2908664,-3.014054,-3.2150917,-1.864449,3.609964,-1.1336889,-0.80666316,-1.70454,-3.1648068,-3.4173827,-2.7964056,-2.4611595,-2.7515097
810,-2.9388444,-2.4170237,-3.481599,-1.9162649,3.418462,0.21321638,-2.0490246,-1.5950946,0.15528472,-3.6917477,-4.4976926,-2.8556042,-3.0278156
811,-2.8678079,-3.7645144,-4.1875305,-1.8364549,5.534563,-1.7259108,-1.6605037,-2.103868,-4.117222,-4.682002,-4.733705,-3.6354368,-3.757707
812,-3.4269943,-4.3676586,-5.090731,-1.6076491,7.2969966,-0.7371944,-2.3001397,-2.4011278,-4.119302,-5.3266454,-5.246889,-4.373102,-4.476279
813,-2.9994555,-4.166678,-4.248051,-1.8162235,6.224314,-2.0197768,-1.7729994,-1.2992415,-4.332889,-5.145262,-5.376195,-3.8940291,-3.9614308
814,-2.7775123,-3.8130233,-3.902265,-1.8545128,5.378966,-2.1991186,-1.7826449,-1.28561,-4.113434,-4.826017,-5.3289356,-3.5116234,-3.6989515
815,-3.4283009,-4.2116632,-4.9174504,-1.052253,6.4320464,0.18911599,-2.5366552,-2.30801,-3.7634242,-5.245126,-5.1035943,-4.2842746,-4.2440414
816,-3.2754889,-4.324884,-5.009414,-1.5431609,6.729658,-0.25860026,-2.1816494,-2.3199017,-4.0492764,-5.2546706,-5.237298,-4.295224,-4.302982
817,-3.3332624,-4.00589,-4.5577097,-0.14452937,6.088472,-0.5944072,-2.3442068,-1.665684,-3.6743867,-4.975819,-4.987405,-3.7529554,-4.0280066
818,-3.209739,-4.1247716,-4.7368464,-1.5750368,6.596435,-0.9097123,-1.6913885,-1.987397,-3.9627512,-4.9760904,-4.9913526,-4.051474,-4.0957713
819,-3.0988362,-3.9412372,-4.4048886,-2.1349993,6.1035557,-1.8371006,-2.054434,-1.7221032,-4.2122226,-4.7077956,-4.705905,-3.363725,-3.9500413
820,-3.0735261,-4.0792155,-4.496477,-1.6186178,6.2180634,-1.4169,-1.0607225,-1.9139739,-3.9439836,-4.838933,-4.9681964,-4.0263033,-3.8805075
821,-3.1256716,-4.154636,-4.553296,-1.5849398,6.38313,-1.3881081,-1.9311203,-1.6654932,-4.101863,-4.932655,-4.937037,-4.0146127,-4.0290647
822,-3.262349,-4.348985,-4.7754173,-1.4608364,6.705037,-1.4699272,-2.0131838,-1.6714456,-4.3641744,-5.243328,-5.225518,-3.915236,-4.22933
823,-3.066328,-4.117521,-4.356098,-1.6464392,5.728901,-1.8111331,-1.6296812,-1.3454026,-4.138454,-4.9606066,-5.272264,-3.7062705,-3.887594
824,-3.2198012,-4.149612,-4.5460405,-1.2988365,6.1479278,-0.98583823,-2.2380571,-1.365145,-3.9166214,-5.180478,-5.4611497,-3.9512725,-4.0746446
825,-2.9752934,-3.878419,-4.4019623,-1.1423904,5.5658937,-0.34917852,-1.4103855,-2.2593083,-3.8524988,-4.866285,-4.658018,-3.749435,-3.7769775
826,-3.2817085,-4.219007,-4.740732,-1.6426972,6.6856093,-1.1921325,-1.9159329,-1.8267355,-4.0025263,-5.0648437,-5.0044084,-4.0108438,-4.1819983
827,-3.2653668,-4.260777,-4.625069,-1.7433183,6.608259,-1.3576303,-2.1314049,-1.5201677,-4.26982,-5.2229667,-5.305464,-3.9034004,-4.1685114
828,-2.9019427,-3.8289526,-4.324327,-1.8347918,6.0210595,-1.6911304,-2.0984454,-1.908932,-4.071639,-4.725849,-4.9437356,-3.7035277,-3.9240737
829,-2.8060296,-3.7865274,-4.031564,-1.74366,4.77092,-1.845456,-1.0059997,-1.5570134,-3.9164925,-4.6565266,-5.0958257,-3.4620056,-3.5527585
830,-2.609056,-3.206869,-3.4735117,-1.0163217,3.846997,-1.008689,-1.1060731,-0.7623406,-2.927665,-3.6741295,-3.707233,-2.472077,-2.9388607
831,-3.3076396,-4.3048368,-4.776103,-1.6420032,6.789967,-1.3618402,-2.1378374,-1.6196721,-4.2218885,-5.1750283,-5.1435256,-4.0001245,-4.2432184
832,-3.2506483,-4.2500863,-4.6102376,-1.4254991,6.6079793,-1.3337048,-2.5100431,-1.4990324,-4.2393155,-5.2499385,-5.343575,-4.034596,-4.20597
833,-3.3151286,-4.226524,-4.9274054,-0.8383133,6.5829215,-0.92530936,-2.0497394,-1.8513776,-3.9793296,-5.0094776,-4.7070045,-3.9054773,-4.217703
834,-3.3513374,-3.9612906,-4.6189404,-0.79393125,5.805656,-0.014728306,-2.3580823,-1.4839319,-3.195298,-4.8656783,-4.931811,-3.835821,-3.9940054
835,-2.827795,-3.7268386,-4.3577037,-1.5877849,6.2093444,-1.1834149,-1.9241079,-2.1645985,-3.8942766,-4.574258,-4.6866508,-3.665646,-3.8432941
836,-3.128247,-4.234344,-4.6568694,-1.5678401,6.7593055,-1.3678871,-2.2159142,-1.7576491,-4.310733,-5.1879644,-5.2509623,-3.9600646,-4.1944795
837,-3.0089395,-3.8846674,-4.541443,-1.9658222,6.680326,-1.4495342,-1.798054,-2.380535,-4.055844,-4.779452,-4.9597015,-4.134257,-4.0380707
838,-3.2793608,-4.2511234,-4.892736,-1.3275568,6.976994,-0.7880696,-2.4365892,-2.0645719,-4.010003,-5.1227684,-5.0862174,-4.1257644,-4.2997584
839,-3.3414412,-4.3425336,-4.8746233,-1.4970695,6.8642454,-1.2282398,-2.0617552,-1.8558389,-4.274964,-5.224163,-5.175962,-4.0289116,-4.291543
840,-3.044652,-4.054251,-4.618458,-1.4988201,5.5545225,0.17430404,-0.9998315,-2.7483325,-3.8393865,-5.219241,-5.167876,-4.1197343,-3.8677223
841,-3.1105106,-4.144359,-4.619936,-1.8557427,6.794228,-1.4399568,-1.9116192,-1.992444,-4.227094,-5.078134,-5.1815386,-4.1621757,-4.140688
842,-3.1000247,-4.1390867,-4.5233965,-1.2928661,6.383666,-1.3687055,-2.0281668,-1.6025815,-4.183722,-5.1139946,-5.1263146,-3.996497,-4.0633883
843,-3.19186,-4.2948313,-4.642094,-1.5545526,6.5818205,-1.5391835,-1.9339695,-1.5330058,-4.363751,-5.2035103,-5.21785,-3.8860095,-4.1562448
844,-3.1692035,-4.248216,-4.581548,-1.8208594,6.5290847,-1.6362727,-2.183667,-1.6138507,-4.3844814,-5.1207333,-5.171149,-3.7346425,-4.139841
845,-2.9541736,-3.9172854,-4.4150443,-1.7719196,6.391611,-1.5841327,-1.9049364,-2.0479221,-4.1166067,-4.82553,-5.0206194,-3.958808,-3.9788399
846,-3.2268884,-4.276148,-4.5989914,-1.6191545,6.4366627,-1.6347883,-1.9346656,-1.3415804,-4.263399,-5.0862527,-5.0183167,-3.7554345,-4.10945
847,-2.40114,-2.8636527,-3.2504225,-1.6001918,3.6063108,-1.1495525,-0.92899513,-0.9611096,-2.1625967,-3.4115698,-3.6584058,-2.577587,-2.7702436
848,-2.763664,-4.04281,-4.637777,-1.7277917,5.777946,-0.0023111827,-1.4379603,-2.8042095,-3.8475235,-5.006148,-4.8535523,-4.524006,-3.905332
849,-3.2461283,-3.534933,-4.0362663,0.8925725,4.1390486,1.0951376,-2.5192494,-1.331343,-2.6390016,-4.6926055,-5.0501456,-3.0871818,-3.4568043
850,-2.830773,-3.7593062,-4.0089464,-1.7301606,5.1049147,-1.6990412,-1.5659878,-1.6013328,-4.0461984,-4.8019676,-5.188845,-3.603624,-3.6648762
851,-2.9507148,-3.8854978,-4.4202375,-2.0854003,6.4343066,-1.6865214,-1.9778267,-2.1878138,-4.1858506,-4.7381597,-4.965873,-3.8350208,-3.9937172
