,CC_1,CC_2,CC_3,CC_4,CC_5,CC_6,CC_7,CC_8,CC_9,CC_10,CC_11,CC_12,CC_13,CC_14,CC_15,CC_16,CC_17,CC_18,CC_19,CC_20,CC_21,CC_22,CC_23,CC_24,CC_25,CC_26,CC_27,CC_28,CC_29,CC_30
324_reference,-0.0465130048254276,0.0329412735567458,0.0168958657921391,0.000260063591201747,-0.0150027067015741,-0.0259915613133558,0.0315619763053753,0.0105495408485972,-0.00982633078626967,-0.0350706039456824,-0.00122492161820421,-0.00971577005131461,-0.0093314518691207,-0.0175948765880614,-0.0211622390979114,0.0274730927708081,-0.0158792917891861,0.0362625992503232,0.0498324818205445,0.0149146927486572,-0.0116381041777634,0.00185457191181404,-0.0125829260114562,0.0033586445529781,0.00904693793906757,0.0067723425587616,0.0133221168601919,-0.00357947081422539,-0.0189043499867085,-0.018639287796089
325_reference,-0.0105309996653663,-0.0696788346761385,0.0314752438258573,0.0181314796685962,0.0364354476219073,-0.0105968167861901,0.00617739147963347,0.0241582056622608,-0.0123675418789743,0.00400321243818825,0.0334787991655378,-0.0201145146475172,0.0129319915025509,-0.00865246303884315,-0.0141838140306681,-0.000294097734183431,0.0162242475543861,0.00726742560558684,0.00143035995615815,0.00671162599329626,-0.0172108740340827,0.0137260793115584,-0.00840971067944435,0.00344416563963883,0.00564375487881365,0.00235466891830687,-0.00789349194102283,-0.0170315608177053,-0.0206489522784351,-0.0168949115978428
326_reference,0.0221329241043003,0.00623558823569012,0.000853687717106904,0.0121086904272061,0.0198730515193951,0.0135809654865783,-0.00888237498894449,-0.0213997443208772,-0.00875566600193424,0.030322622804316,0.00127083191474659,0.00505282723745494,0.0213997798204239,0.0126900609812923,-0.0220992568047013,-0.0138927879433529,0.0110679340127145,0.00763768182639049,0.00728363844373566,-0.042374287761385,0.0328306532929625,-0.0155720614642971,0.00543654355858041,-0.007703947340656,-0.0100043375582604,0.0218604399604516,0.024695882164471,-0.00759656900186881,-0.0184438614862342,-0.0022875950146672
327_reference,-0.0233573447133444,-0.0484866583715469,0.0278965966130246,0.0116531744845481,0.0155081393298149,0.000624639405453882,0.0269497191924965,0.0192447487291398,0.032388053875681,-0.0250837253705609,-0.00153284038540778,0.00398713615666801,0.0304994069153881,-0.00687041801382669,0.0203904667153669,0.0145463926422522,-0.00291216819884501,0.0111576153377127,0.0089555211697369,0.0272262169638368,0.0317100927414333,-0.00636226233457494,0.00327030183520705,0.0175683635517447,-0.00861041444885407,-0.00247752157433087,0.00311322542275821,-0.00769297004508904,-0.0109772735503134,-0.0179870405771746
328_reference,-0.0519358975109444,0.0352735563266181,-0.00021820007920718,0.0077686041975729,0.0108639404365877,-0.0158759259785445,0.00893378796275853,-0.00781116542144733,-0.0169293858926056,-0.0558533390603532,0.00506231644757863,0.00693076273291691,0.00995966297200079,-0.0152419679461317,-0.0126066823818508,0.00674952238971007,0.00548266952764081,0.00236672313509875,0.0483546794085782,0.0133169590592562,-0.00135249599689691,-0.0134814764338112,0.0145416809245223,-0.0457373040195833,0.0226864073613337,0.0216114965101495,-0.0351628060687634,-0.0330366583976261,0.0162742411881278,0.00105779442226025
329_reference,-0.0557141338713957,0.0358836463258963,-0.0227992399340809,0.0104490416216764,-0.0267309281484708,-0.0182619347468601,0.0124738866414679,0.0124107477961691,-0.0108789978017801,-0.0129744210968037,0.0454490148028666,-0.00198090653084131,0.0109211741299935,-0.0273018760474464,0.0171442149673948,0.000110616341766606,-0.0030821442704477,0.018467841844018,-0.000366422042436256,-0.0100347174695153,0.0342412469864978,0.0142760858590314,0.0122286113600409,-0.0167866557293143,0.000458533590157141,-0.00366232072593134,0.0184908898861501,0.0129288060715494,-0.00471475513222702,-0.0193360687826595
330_reference,0.0237744126545964,0.00364292262665672,0.00116043161911174,0.0161124788660739,0.0175363324259671,-0.00524141996117625,-0.0184476509341852,-0.01937577651457,-0.0091689665269661,0.0137601540638067,0.00746543675379073,0.0145331637546981,0.0319279991666887,0.033146777111255,0.0342977997729219,-0.0265991465106236,-0.0079913085046801,0.007361058087249,0.014849404905657,0.00272724881067935,-0.0408986148063251,-0.00144782651041686,0.033619489806814,-0.0154567038950669,-0.00577814955831531,-0.0377814225412373,0.000271728170752529,0.0393821961799591,-0.0203145910782932,0.00848398418177636
331_reference,-0.0500701642885534,0.0376176864980246,-0.00593380547345647,-0.00696898916460014,0.02343726075549,-0.00292576368384649,0.0301130352733543,-0.0167804873044426,-0.0171492068549404,1.26549905673948e-05,-0.0123331573603953,0.0251223967735205,-0.0157891149911802,0.0228845192068908,-0.0031585365004743,-0.00319282389834865,0.0163014467459816,0.00900525036539089,0.00134730094506181,0.00919037547592075,-0.0117699647105492,0.0149265155272231,-0.0153051139239996,0.0222950680421995,0.0186848901789267,0.0108458696788421,-0.00305219780422036,0.00796366424066877,-0.00353850893958889,0.0212344282433784
332_reference,-0.00995291267446838,-0.0674411225508038,0.0334329449160319,0.0128128935681445,0.0221795985620867,-0.00351179491026169,-0.0132804212916489,0.0246552372899212,0.00814344980190079,0.000502030056735748,0.0259493397536162,-0.0236525988127865,0.00352332209189913,0.00546801313002566,-0.0039613369374078,-0.0094254647166461,0.00239874970881098,-0.00300917499770198,-0.0119323952310122,-0.00659569642424335,-0.00825461421256189,0.00650228699328712,0.00740711347342456,0.0263902590795157,-0.00212350087629591,-0.0063689664949397,0.00874298547447427,-0.00599091125800309,-0.0016396135286062,-0.0200202223753104
333_reference,-0.0082700227345409,-0.0411252325657915,0.0208888595838277,0.0134484230394368,0.0263419205074126,0.0281532605876604,0.0140001352263651,0.0117717214848892,0.018816352756128,0.0148758177122515,-0.0124927070856169,-0.00777973030744271,0.0078334518211221,-0.0291939543896398,0.0632967121976689,0.0368807050158652,0.00158958839404043,0.00361776297710583,0.0293082665596187,0.0123559499371035,-0.0140078133374211,0.0172573767103061,-0.0186032432045271,0.0143399542658283,-0.00866607093206924,0.0178231735926277,-0.0166996690900198,-0.0248542877289795,0.0341354589405846,-0.0394916725244996
334_reference,-0.00594374332314803,-0.00631254851439291,-0.00771318847973471,-0.00305769870576841,-0.0166448966313011,0.030132148534978,-0.00913092255171862,0.00519149712551302,0.039483497744651,0.0156546485565258,0.049290362783753,0.0642994548112006,-0.0318696272129512,-0.0111452887849655,-0.029233584184083,-0.0102692286717249,-0.0340569249072256,-0.00424079158618733,0.0186016920712258,0.0267722003170576,-0.0123158404947869,0.00315037557642997,0.00473914398606448,-0.0193848638161347,0.0130249918962728,0.00841637631165931,-0.0161521888270492,0.0393615355363817,0.0212654323363393,-0.0168604512017524
335_reference,0.0185626443460158,0.00692006463940212,0.00721859980050925,0.00737559811771128,0.0271683267171557,0.0363142191610549,-0.0170633092369555,-0.00119694843584759,-0.0031209707991824,0.0304353228656346,0.0276384725205437,-0.00761912317928275,0.0287964552216315,-0.0297946935023899,-0.010214546158195,-0.0292026017908861,0.0195478181293878,0.0389720588009518,0.013542122203254,-0.00377001370803777,-0.0122539645523731,0.0262238709505545,-0.00129164250662216,0.00291048268094867,0.00380692159604705,0.0118224970919543,-0.0378017710005297,-0.00342719029317288,0.00883064221808842,-0.0230298588634563
336_reference,-0.0557376514386574,0.0326353000752027,-0.000880025174440488,-0.000530580878262942,0.00256980522359056,0.011762027024081,-0.0028735666996754,-0.00357467697202431,-0.024349349715738,-0.00816280547868536,-0.00208329045502035,-0.000966963356268666,-0.00677186360461893,0.0217877665014003,-0.000907404281214588,0.00543258051574146,0.0127701173972372,0.0401124389457389,-0.0353725456765808,0.00550209002936622,-0.0315520915900013,-0.0130880783262725,0.0207663919605819,0.00160961979556008,0.000527057573582292,-0.00995190293082831,0.00372391464287928,0.0149294290075797,-0.0450777046561121,0.00454252825269248
337_reference,0.0105741835864642,0.012033998652766,0.0257634942157595,-0.00442536254166044,0.0124774550519696,0.019957548748435,0.00318987433118532,-0.000527726288732938,-0.00483621334815559,0.0156600640688486,-0.0207260088074414,0.0076609916784996,0.0158320699687359,0.0292905201755094,-0.0298269253198616,0.024480033139811,0.0158287227216397,0.00684095469966472,0.0107345698244124,-0.0178811700528179,0.00437837099089728,0.0270342906656288,-0.0423501539431949,0.0197336533054909,-0.0215692325809084,0.00038434983838852,-0.0169189077486452,-0.0253957257707805,0.00765497859608975,0.0441825263260758
338_reference,0.0212415007544907,0.0108202737881279,0.00821483413213422,0.0061561771725443,0.00595442682160563,0.0134659437166546,0.039853225397509,-0.0238572281498928,-0.0238872210646364,0.00832234567711625,-0.0164584056326817,0.00631439578794396,0.0421621388091835,-0.0122246521613945,-0.0309033247712813,0.00139080367219375,0.00406634131654953,-0.0151272827872834,0.00674722183403021,0.0112690807502648,0.00155899968141781,-0.0224854127295081,-0.00247368377394397,0.0183216709095631,0.00478115972244044,0.0203793948960304,-0.0344360989118047,-0.00727951246885939,-0.0133558391381212,0.00311264227566556
339_reference,0.00936275534756113,0.0242509457743169,0.0287707718699592,0.00691800125326558,-0.024343426325154,0.0115970722525718,0.0640737213536872,0.018490674463074,-0.00589995598760628,0.0250735168878549,0.0302259967571672,-0.0573436556386486,-0.0379364751612412,0.0307655014857902,0.0311140158947686,-0.0142997370535374,0.030955085822029,-0.012114444374535,-0.00821028691819071,0.00531440497689322,-0.0179695705765844,-0.007148602173334,0.00522820322387168,-0.0448367623957168,0.00662760010291701,-0.00219570561539148,-0.00239837203834008,0.0312293998284309,-0.0174206888392013,-0.0181133247773476
340_reference,0.00966810912482403,0.0206292793667301,0.0370199252679268,0.0179135814047593,0.00435111722798639,0.00749581758803499,-0.0316232633490088,0.00362397424948516,-0.000100859564868916,0.0063095380533488,-0.00646994898477273,-0.00526362164595419,-0.0134101179922457,0.00037675002093707,-0.0226499776968859,0.0258540695989374,0.0195361054455902,0.0262103536688111,-0.0136513612519917,-0.0103005015733448,0.0137679028531648,0.0177773923797835,-0.0337613617875696,-0.0079344155645214,0.0173168520946499,0.0301342355912655,-0.00317431448761665,-0.0228977225308847,0.0447007588929799,0.0314807670779203
341_reference,0.0201232464625992,0.013648319725979,0.0094388749382747,-0.0377651773503335,0.00617273660185138,-0.00321240917864625,0.0301596961401844,0.0298644180624931,-0.0512213270720906,-0.0202167741352028,-0.0213531651744473,0.0146602735413541,-0.0274415042021112,0.00258892348719421,-0.0378875656364718,0.0196357786776406,0.00296205271399773,-0.0225418216115839,-0.0049905926278386,-0.01214492810085,0.040282980026733,0.0271258010957688,-0.0166090604748395,0.00136036915622424,0.012780194145406,-0.0344199928658239,-0.0150955480547307,-0.0202865957869875,-0.085331714745264,0.0172977216630089
342_reference,0.0163057806260098,0.0105576061661067,0.00278107143311204,0.00320863693435866,-0.0032273897439313,0.0110686246926917,0.0257742472574836,-0.0139249814808872,0.0169603066996278,-0.0171816409147683,0.0430017118360472,-0.0160681632247082,0.0237323731712832,0.00791123514674188,-0.00803430058930154,-0.01113177408899,-0.00758116459664805,0.0347258925060753,0.00990623598028927,-0.0351653498306456,-0.0191338715487612,-0.0105665684031095,0.00382392182047897,0.0493701601848141,-0.0444527963312491,-0.00965587354178509,0.0671919484184214,0.0346086386193793,0.0386031116724781,-0.0289062136075271
343_reference,-0.0502748396662314,0.0224032292094953,0.00799118418949746,0.0179964857444422,0.00742566207345241,0.0311965173807179,-0.0106418575774098,0.0141278367530343,-0.0075596816035387,-0.0289704779571734,-0.0238137458091494,-0.00177621813066058,0.0118470284780084,0.00647889132235727,-0.0284742111470049,-0.019134175859799,-0.00349059980632466,-0.0412117057496086,0.0218226236722153,-0.0133109195254732,-0.0350650339034475,0.0390410753677596,-0.0232293924260946,-0.0438045701021033,0.0281561545177814,0.0101247202954317,0.0285360296704066,-0.00899151439671829,-0.00733102539734093,-0.0108978506098152
344_reference,0.0188170338754187,0.00909929770231027,-0.00202847261063356,-0.00525896478695079,0.0281753747079984,-0.0137605115028343,-0.00323220282950473,-0.0562929403578919,0.00495905901865151,-0.00894177795117906,0.027040546974398,0.060710058888717,0.00980615584302017,-0.00780303113143582,-0.0158245722852644,0.00582092403355192,0.0553318386962836,-0.0112982511657908,0.00176372832517202,-0.015101409723905,0.0263012621073426,-0.015809478046876,0.00392022846494301,-0.00620127131087253,-0.0359088073540645,0.0568591959865913,-0.00103658605952509,0.0142490449206111,0.0515279937020104,-0.0294024695569157
345_reference,-0.0478358765387298,0.0292503267195425,-0.0166604804708035,-0.00991089844913371,-0.0118396981341004,-0.038481949078386,0.0138329939987542,-0.00786856026202598,0.00152636794276536,-0.0024830474701861,0.0137866988279119,0.00518626969316408,0.0305019630963365,0.0161451964036573,-0.0188125851999289,-0.0039927665946315,0.00714053984158123,0.00908201881328837,0.00195846086282877,-0.00883528362052178,-0.00972552516360536,0.0240549976289362,-0.0201065830669056,0.0100233614309979,0.0289887748966631,0.0315190644413205,-0.00332003534644335,-0.0180458435058428,0.0204301810056854,-0.00239946150655564
346_reference,-0.0192955036832685,-0.0721799927791747,0.0347726894957689,-3.39577451821411e-06,0.0264527264845893,-0.0302140665051147,0.0140137806542514,0.017796042420809,-0.011934976601708,-0.00654811692218198,0.0215916779461726,-0.0154201660562835,0.0118000981304781,0.0243902273636547,-0.0117911411428534,-0.0230414394250112,-0.00282694264270259,-0.00808251921663309,0.00815858331289016,0.00732100741318712,-0.0104530118559202,-0.011168534381464,0.0076621635177261,0.0476237567213385,-0.010375629905917,-0.00712935442303776,0.0365170789826739,-0.00650784311220457,-0.00610953835201259,0.0019186968406634
347_reference,0.00876703840128648,0.00580843239245935,0.000918888250032049,0.00782480882612591,-0.0757783347866581,-0.00582819277595128,0.00720180075500729,0.0323168418146008,0.0126367774205975,0.0196397975505628,-0.0254188380588487,-0.00307929706876581,0.0491103339363219,-0.026409675397785,0.0199862720706394,0.00852458980845974,0.050935118466087,-0.00522007837062742,-0.0443034482106633,0.00940970991959368,-0.0395971462223695,0.0270722747387632,-0.0257584135451007,0.0228418267852036,0.00706789121332762,0.0502451948763837,0.0126316768019127,-0.0204048502159062,0.0172412366985343,-0.0278722510161769
348_reference,-0.0486257289720631,0.0234407417401394,-0.0210809310190825,0.00502975028777581,0.0164235455963429,0.00243053611875348,-0.0201607872081612,-0.0256674817671564,-0.0299903468186296,-0.000827263848436039,-0.00817405679638856,0.00599128889326932,-0.0168328349390181,-0.00316154540292385,-0.0062805577263296,-0.0188208279956446,0.00691033019027792,0.0287689960206712,-0.0145471814684418,-0.0123664421244297,-0.0274507720587259,0.0195485921142041,0.0307458820318694,0.0516001682674151,-0.0323475531839444,-0.000920352042036814,0.00111766402936624,0.0335947549987518,-0.0190288072567507,-0.0151657033975389
349_reference,-0.0479053670836489,0.0329466144264294,-0.00877778080997961,-0.0107895183836395,-0.00151301690683616,-0.064676143407971,-0.0158975960767618,-0.019394020206528,-0.017530165590375,0.0287057072752582,-0.000991292175876372,0.017762001807075,-0.0123350449990569,0.0275522311726777,0.00136027985429087,0.00731329833673123,0.0225437597957511,0.0243003115363589,0.000599297968809827,0.015143421347799,-0.0321607736618297,0.0364699461302604,0.0270311281705604,0.0167885107385186,0.0281899344193362,-0.00257719171902502,-0.0023314230940585,0.0159895718861675,-0.0309294153880577,-0.0147005417623058
350_reference,0.0231969556265152,0.0131226258867548,0.0195454036301307,0.0142809109374374,0.0238372462478421,0.0155511857400873,-0.0105606051569418,-0.0135033693528318,0.0167124543501862,0.0094056917013502,0.0142912488045727,0.0111080099756322,0.0215956511783178,-0.0129843605391542,-0.0220475565957314,-0.0119709072477849,0.0360351049162478,0.0118541787439516,-0.0238056289388917,0.013046441926007,-0.0184147033375841,-0.0286335497499791,0.0305417569805227,-0.0144085945547187,0.00738098106626516,0.00112965051222824,0.0306333398914099,0.0183384090464664,0.0211632023215483,0.0186173451713242
351_reference,0.0196020510391002,0.0091968514844808,0.0142885295308336,-0.00457853699838921,-0.01212229146382,-0.00673302043813299,-0.0133738347894275,-0.0306990278635758,0.0193491024667335,-0.00553210625137343,0.00559901554674822,-0.0134567312463913,0.0372162657500572,-0.00497670119625575,-0.0229350031737512,-0.00576115965061032,-0.00378531538397247,0.0398484913405127,0.0208809129562111,-0.00421655091660469,-0.00762009168377283,-0.00416152714481487,0.0439574616596932,-0.0390474358975604,-0.0256605669404878,-0.01540223356785,-0.0243269417433957,-0.0376526799509592,0.0135347465309199,0.0118005460098869
352_reference,0.0127822579268592,0.0063532300913677,-0.00266196977826799,-0.0192785272340029,0.00227466956721836,-0.0289829883148455,0.00702824794074206,-0.037649200810026,0.0325378450229681,0.031043202976744,-0.0315451241705696,-0.00406918030930804,0.01685955178123,-0.00910045541842018,-0.00725074242757021,-0.00183000893355077,-0.00950903245901741,0.0183574862096447,0.0247619511510952,-0.0302230733271144,0.0190079010741515,-0.0184530785087444,-0.06754281325736,0.0360378119573841,-0.0259207713116654,-0.0294813455484153,-0.0638200790110803,0.0577739862298698,0.0181415547887457,-0.00252849708524464
353_reference,0.0122318127135188,0.000403614261656644,-0.00286162777363901,-0.00835642026938137,-0.0560159022948206,0.0181814410069679,0.0460665863842406,-0.00643454742523422,-0.010154018677557,-0.0325240091862832,0.0142435008117999,-0.0101300493603539,0.00632141557407601,-0.0344999744440908,-0.0230840166556894,-0.014835853710048,-0.00211631473288856,0.0350881644944796,-0.0319738328481323,-0.000682542087953542,-0.0180715886150003,-0.00730750028646713,-0.00304436897513797,0.033395288413659,0.0046666841738573,-0.0325375007305527,-0.00326786033124308,0.00499599563269256,0.051704054501809,0.0108589103647431
354_reference,-0.0501484751758449,0.035096443347503,-0.000499277329847737,0.00484351660122722,0.0176501899237366,0.00224899983718978,-0.0146027220066166,-0.00842783849669428,-0.00922185253257546,-0.0113685857321972,0.0162921547922824,-0.000256052530116852,-0.0255182482754453,-0.0146424109266871,0.018196895653138,0.00672108238654317,-0.0240559357783848,0.0339268026468897,0.0108746682101348,0.00450444417835704,-0.0524695248501764,0.0249184614380967,0.0255665680011359,0.0268530363960256,0.0126699601737246,0.0222969945550471,-0.0203932824195831,0.00864815229125662,-0.01962116352385,0.00563155599701763
355_reference,-0.0256123741540128,-0.0551197940679063,0.0463160683787457,-0.0025165948597038,0.0225162946034761,-0.00017191551356706,-0.0169611749830323,0.0137612373655768,0.02260656435755,-0.019028045852519,-0.0121651218586268,-0.00361639103195193,-0.00130571966673365,0.0053274112204552,-0.0106861452438834,-0.00501236275822985,-0.00466636409137965,0.00355879800268951,-0.00380609042124891,0.0140585333922271,-0.0116201447274888,0.00193898014068659,0.011747204119789,-0.000503497310985689,0.000259696534764274,0.00100513633084911,0.0160716323678863,-0.00732377250923071,-0.0193995464976851,-0.00068318612413351
356_reference,-0.000551634517724026,-0.0174697568860924,-0.0223581017273574,0.0218747909096083,-0.0565189703617717,0.0340223884722272,0.010080370160291,0.0144779137154362,0.013690369829626,0.0558738010486848,0.0200330777987429,0.0722547345679833,-0.0249794214910157,0.0342894779658035,-0.0421038176519677,0.00758339939705931,-0.0252832500713436,-0.00849871015834558,0.035925780083755,0.00062648707787059,0.0040898747707225,-0.0165321501497731,0.0110784874031258,-0.021792426604032,-0.00621805013932546,-0.00148629795245634,0.00508082058039159,-0.0161276064644197,-0.0048389006178473,0.0181802230784204
357_reference,0.0149760505419988,0.0106483796188954,0.00323381147605226,0.00592662240908571,0.0128502557555968,0.0184707640263448,0.0360415267007648,-0.0171430812151697,-0.000989551867841291,0.0358824892105116,-0.0147056977803254,-0.0205427948235951,0.021333195783395,-0.00135460945963932,-0.00899270078927151,0.0118987053494838,0.00410911037648492,0.0613943052026595,0.0372684624789914,-0.0265028270722907,0.0215492377792364,0.0118727808701054,-0.0239260627821523,0.0196464069353886,-0.0117521827858644,-0.0268954706653731,-0.019984181562735,-0.0331815480261993,-0.0445489385774656,0.00159714905944431
358_reference,-0.0390246960380131,0.0283432789428891,0.0026580768421796,-0.00769744327626522,0.000724837652216986,-0.0265238405558693,-0.000100568497795286,0.0175563086890572,0.0166774316138505,-0.00617540581576579,-0.0192556808783799,-0.00689014184996027,-0.00880082248851906,0.0322704095490045,-0.030233160467785,-0.0186653124226813,0.0309396959937033,0.0179384522801667,-0.0163865670099837,0.0394834461598048,-0.0173608336953741,0.0432832423688842,0.00994421099618311,0.0335623169802959,-0.0184773372106402,-0.0221900323669395,0.0307163923552832,0.0145251069041129,-0.00415401299549143,-0.00170233857785682
359_reference,0.00957480964260955,0.0209371853456466,0.0275579009232057,-0.000220976613723997,0.000502994927151981,-0.00175415709043841,0.0141247873455509,-0.0132302498513816,-0.0109474239533203,0.0471291932708095,0.00909238786361108,-0.00247125899541676,0.0277908003894214,-0.00981242703138074,-0.00486642178324452,0.0327239553971936,0.00112644862430641,0.0376614215194962,-0.0140102722397563,0.0512616572565293,-0.00346764591964362,-0.00157148809749506,0.0024660259577764,0.00791846455413723,0.0216518011378477,0.0453345344149736,0.0138882266323321,-0.0129316009956979,-0.00125249323759615,0.0222243695776965
360_reference,-0.0543130910561923,0.0211532514916643,-0.0264591192416638,-0.000627692688723151,-0.0159226666467816,-0.0053745410846278,0.00324477572099413,-0.0148843435889119,-0.018404984161103,-0.00521333245288201,-0.0541147008112996,0.0243852295846503,0.00813326101792482,0.0210609431890794,0.0162037893401318,-0.015185962694555,-0.00506467651661081,0.0209969162981829,-0.019851835930245,-0.0163116906715446,-0.0154032665336935,0.0127829335527804,0.051971825455747,0.0099404602741849,0.0285780300727801,0.0237292102324341,0.0114842768487824,0.00878167631012096,-0.0194762597729104,0.0210732851013661
361_reference,0.0131412621539455,0.00851619373609446,-0.000100852837725315,-0.00794718916260557,0.0160974847296018,0.0346388754567866,0.0306987283322451,-0.048482998300147,0.0159153413841327,0.00975167303916063,0.0160464226587777,0.00202135789405119,0.0303067174002268,-0.0195566163036744,-0.0406184334057622,0.0182608366829194,0.014672435035882,0.00348394389270819,-0.0232522619638646,0.00712053752687097,0.0183610042788045,0.0578873763331028,-0.0129129028902657,0.0102920168504171,0.0392253442738244,-0.0180417570646543,-0.0204942511653527,-0.0214492885338154,0.0379285713187082,-0.00403006380904902
362_reference,0.0214922921897365,0.00289915071008264,-0.0261945660197,-0.0104409652174832,0.0234623526568564,0.0134822052203923,0.0529575656612556,-0.0101474752841165,-0.00747062394423156,0.00228036661008933,-0.0267199590086745,-0.0225272594043726,0.0271504433096406,0.0470700142270293,-0.0513833899093035,0.0259540903235489,-0.000632099089900314,-0.0283820919422181,0.00585887941577077,0.0242649731227085,0.0172699747946668,0.0114780261638522,-0.00635342427508819,-0.000550987172021994,0.0211942610628481,0.0499783444336523,-0.00885500668496627,-0.03843438640243,-0.0427672129741097,0.0195293953237416
363_reference,0.0123967933565552,0.00764656948037369,0.000343566622091467,-0.0361920502049641,-0.0255515944917973,-0.0127186453378025,-0.0105242360092654,0.0115593337045692,-0.016385183037873,-0.0211542149695534,0.00846864451245743,0.0177903737452499,-0.00139017421025318,0.0199300333429079,0.00877494741896735,0.0195998284591961,0.0161537743280368,-0.00248504395508294,-0.0213752005269464,0.0136431215806524,0.0265565395721295,0.00293285989202905,-0.00698609507186918,0.00732709916179104,0.00955163501324303,-0.000149212563753772,0.0060491161685979,0.0124660901131868,-0.0215491893306207,-0.0270377730535761
364_reference,0.00862287931546172,0.00487359313560454,0.00573972520683727,-0.00470488771678639,-0.0010806481869879,0.00907800088475946,-0.00247422914933324,-0.0235699941419613,0.0253634795233647,0.0313922962465053,-0.0136127360076582,0.00894215706139292,0.0215116979258758,-0.00687836520558488,-0.026203513940848,-0.0097818570400904,0.0487672214123019,0.0534601776892121,-0.0329941986026782,-0.00457730993372975,-0.0124367576928427,0.0214709845598833,-0.0135075200668337,0.0630163752459653,-0.0161186875828473,-0.0313962272271315,0.00637436121824537,-0.0304691665916219,0.0134827098952869,0.0205871417645019
365_reference,-0.00724669646603245,-0.0073390857251702,-0.0159004748376649,0.0076426732869196,-0.059861991290393,0.0138912910814828,0.00818717125942956,0.0096423269917009,0.0107924468536391,0.0685717450741001,0.0261782042501284,0.0650181417174001,-0.0359131066294135,0.0205900053305269,-0.0285321833188473,0.0180296794959163,-0.0317909282256599,-0.00680157315606848,0.0372669732986739,0.015427794849799,-0.00717478622896246,-0.0335516486093999,0.0379264018885684,-0.000518755293613373,-0.0107669374876884,-0.0140613399858829,0.00202262735722783,-0.0216228036812658,-0.00536139941974236,0.0117166251656132
366_reference,0.0140937357408747,-0.00122233888173582,0.00146895924432394,0.00183874251497972,-0.0233738413060807,0.00366059594992347,-0.0408755462862545,-0.0440951207853795,0.0106372498353115,-0.0162115721634307,0.0340176611177816,-0.0138467148134126,-0.0054594398559609,0.0021911101297517,0.0103921873732542,0.0157252759122723,0.00234047145573413,0.0241769400921198,0.00732855336321292,-0.0184387153747067,0.0361808163512046,-0.00993500771633333,-0.0565123475333584,0.0127151020810497,-0.0108421574097448,-0.00928857590409962,-0.0152210238763236,0.0447629030371192,-0.0537757828219587,-0.000150504913494516
367_reference,0.0222865158445491,-0.00636201891215474,0.00114169635124127,0.0172535078425783,-0.0696367419877385,0.0280389833619268,0.0110201799640879,0.0393585630498927,0.0160876095767061,-0.033703131463147,-0.0199764737965402,-0.0150033367736614,0.0490746783498376,-0.0269533977349389,-0.0131175018505951,-0.0142010917106049,-0.0244992490224964,0.0134000291690517,-0.00998082299323035,-0.0221419655326936,-0.0421049120191474,0.0317753264036164,-0.000438757045094666,0.0291858527446522,0.0299786577806414,-0.00439891527833486,0.0482486471678031,-0.0110969532436766,-0.00545436963035883,0.0201207100312063
368_reference,0.0145133374774994,0.00233045580628129,0.018817072037444,-0.00671350550778929,0.0180748940576197,0.0102491518982921,-0.047212030559992,-0.00380952485835107,-0.013589302311424,0.0306529548051048,-0.0143197968902576,0.0100830760220935,0.00983711347409516,-0.00383839671303127,0.010842993956759,0.0260069905326044,-0.0498909175800787,-0.0156962423170554,-0.020127250706669,0.0241368363927667,0.0101995256296199,0.0333442072076388,-0.0236335531121348,-0.0283174896023204,0.0431572902420233,0.0290515690865064,0.0121266375018559,-0.0117216741112557,0.0169127615152229,0.00366749883820031
369_reference,0.0134249106051756,0.00287598640259024,-0.00860550791508804,-0.00307850954420874,0.0173606269207095,0.00315439410680642,-0.0113579528171542,-0.0437780111733727,-0.0215735863633679,0.0314359913000456,0.0176934922877455,-0.0229840081465139,-0.012670504085559,-0.000808965321188055,0.0130339711969732,-0.0210185431511425,-0.0284655830423067,-0.000616777757645398,-0.00745128807601373,0.000177466947305492,-0.000200564606271847,0.00133418877514792,-0.0382970159037154,0.0203125378828352,0.010304398448666,0.0036958565025752,0.0395541596418183,0.0115694539438843,-0.0140487835771486,0.0072628623691397
370_reference,-0.0145649894999447,-0.0153652619869796,0.0133579883604391,-0.0023045395423326,0.00691663117771771,0.0333760470331721,-0.00454611577720708,-0.00387753855380715,0.036165467647606,-0.0205307581012496,-0.0223788745345455,-0.0142184462343411,0.0181143682435539,0.00813897144053138,0.0366179316756976,0.0489878383832897,-0.0151397708952328,-0.0282038300370167,0.0439223289221323,0.0174068268295628,0.0536543017473733,0.0121157433183033,0.015836629158267,0.0320001432871776,0.0189613845487748,0.00604793536996097,0.0233782755581822,-0.011053936352642,0.00761274034844926,-0.0274098952413013
371_reference,0.0173706220383491,0.00578667553181453,0.00866137525971076,-0.00681816381678205,-0.0125802118396042,0.00946147938975472,-0.0216468205540598,-0.0222444931060863,-0.0213991937709529,-0.00446387155290576,-0.00874804512676851,-0.00929069858430218,0.0312453349348633,0.0148296002448453,-0.0310282163402861,0.00713571245822932,-0.0117620307051263,0.024207294551445,0.0179319658446864,-0.00670743253443151,-0.0053467394277488,-0.0351205483950839,-0.0126359164699511,-0.000538779985829894,-0.0288739326576324,0.023083402918858,0.0205331858016706,0.00791036229389248,-0.039421980215514,0.00483691740985091
